ZipCode,City,MixedCity,StateCode,County,MixedCounty,Latitude,Longitude,avg_rent
10543,MAMARONECK,Mamaroneck,NY,WESTCHESTER,Westchester,40.951282,-73.736789,2383.0
10573,PORT CHESTER,Port Chester,NY,WESTCHESTER,Westchester,41.023196999999996,-73.67811800000001,2378.0
10606,WHITE PLAINS,White Plains,NY,WESTCHESTER,Westchester,41.018382,-73.77681199999998,3283.0
10701,YONKERS,Yonkers,NY,WESTCHESTER,Westchester,40.952603,-73.88291,2312.0
10704,YONKERS,Yonkers,NY,WESTCHESTER,Westchester,40.922999,-73.863398,1933.0
10801,NEW ROCHELLE,New Rochelle,NY,WESTCHESTER,Westchester,40.91574,-73.782885,2568.0
10805,NEW ROCHELLE,New Rochelle,NY,WESTCHESTER,Westchester,40.896265,-73.781088,2035.0
11050,PORT WASHINGTON,Port Washington,NY,NASSAU,Nassau,40.837088,-73.694,2587.0
11101,LONG ISLAND CITY,Long Island City,NY,QUEENS,Queens,40.745616999999996,-73.936038,3765.0
11102,ASTORIA,Astoria,NY,QUEENS,Queens,40.770844,-73.92605999999998,2316.0
11103,ASTORIA,Astoria,NY,QUEENS,Queens,40.762289,-73.912051,2200.0
11104,SUNNYSIDE,Sunnyside,NY,QUEENS,Queens,40.74352800000001,-73.918564,2185.0
11105,ASTORIA,Astoria,NY,QUEENS,Queens,40.779309999999995,-73.90960600000003,2217.0
11106,ASTORIA,Astoria,NY,QUEENS,Queens,40.762454999999996,-73.93165,2367.0
11109,LONG ISLAND CITY,Long Island City,NY,QUEENS,Queens,40.74449600000001,-73.95774399999998,4103.0
11201,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.694599,-73.990638,4319.0
11220,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.640737,-74.018376,2118.0
11221,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.69250200000001,-73.927079,2432.0
11222,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.728320000000004,-73.944758,2933.0
11223,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.59623,-73.97406600000002,1900.0
11225,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.663354,-73.951438,2400.0
11226,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.645412,-73.95873,2132.0
11228,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.616926,-74.01280200000002,1967.0
11229,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.60129600000001,-73.94021500000002,2000.0
11230,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.62275,-73.96625300000002,2083.0
11231,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.676516,-74.00401600000002,3271.0
11232,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.657236,-74.002868,2346.0
11233,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.676503000000004,-73.92041800000001,2075.0
11234,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.609761999999996,-73.910664,2000.0
11235,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.584576,-73.940203,2250.0
11236,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.639866,-73.899428,1865.0
11237,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.702704,-73.918472,2360.0
11238,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.676159999999996,-73.964404,3005.0
11249,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.6933,-73.9925,3980.0
11361,BAYSIDE,Bayside,NY,QUEENS,Queens,40.763855,-73.77052900000002,2104.0
11364,OAKLAND GARDENS,Oakland Gardens,NY,QUEENS,Queens,40.747014,-73.757308,2004.0
11203,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.649188,-73.933724,1966.0
11204,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.621295,-73.98691600000002,1783.0
11205,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.694371000000004,-73.965874,2800.0
11206,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.702353,-73.942541,2604.0
11207,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.67129600000001,-73.895212,2133.0
11208,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.674837,-73.871913,1833.0
11209,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.620876,-74.029111,2089.0
11210,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.625556,-73.94589599999998,1946.0
11211,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.711665999999994,-73.946422,3008.0
11212,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.664369,-73.915334,1788.0
11213,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.671561,-73.937799,2317.0
11214,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.597689,-74.000986,1800.0
11215,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.66509,-73.980306,3000.0
11216,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.680972,-73.947638,2417.0
11217,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.681293,-73.980954,3448.0
11218,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.644512,-73.978228,2300.0
11219,BROOKLYN,Brooklyn,NY,KINGS,Kings,40.633388000000004,-73.996767,1791.0
11354,FLUSHING,Flushing,NY,QUEENS,Queens,40.766534,-73.827037,2282.0
11355,FLUSHING,Flushing,NY,QUEENS,Queens,40.751002,-73.82273199999999,2117.0
11356,COLLEGE POINT,College Point,NY,QUEENS,Queens,40.784329,-73.842472,1933.0
11357,WHITESTONE,Whitestone,NY,QUEENS,Queens,40.787246,-73.811211,1997.0
11358,FLUSHING,Flushing,NY,QUEENS,Queens,40.761603,-73.794507,2124.0
11360,BAYSIDE,Bayside,NY,QUEENS,Queens,40.780742,-73.779546,2433.0
11367,FLUSHING,Flushing,NY,QUEENS,Queens,40.729383,-73.82731899999997,2000.0
11368,CORONA,Corona,NY,QUEENS,Queens,40.75233,-73.853462,2217.0
11378,MASPETH,Maspeth,NY,QUEENS,Queens,40.724032,-73.908541,2000.0
11379,MIDDLE VILLAGE,Middle Village,NY,QUEENS,Queens,40.718462,-73.88048,2067.0
11385,RIDGEWOOD,Ridgewood,NY,QUEENS,Queens,40.698203,-73.880444,2067.0
11418,RICHMOND HILL,Richmond Hill,NY,QUEENS,Queens,40.699576,-73.831452,2000.0
11432,JAMAICA,Jamaica,NY,QUEENS,Queens,40.715697999999996,-73.792828,2129.0
11372,JACKSON HEIGHTS,Jackson Heights,NY,QUEENS,Queens,40.75173,-73.882981,2125.0
11373,ELMHURST,Elmhurst,NY,QUEENS,Queens,40.738341,-73.877886,2047.0
11374,REGO PARK,Rego Park,NY,QUEENS,Queens,40.724094,-73.86245699999998,2328.0
11375,FOREST HILLS,Forest Hills,NY,QUEENS,Queens,40.723074,-73.842196,2431.0
11377,WOODSIDE,Woodside,NY,QUEENS,Queens,40.747995,-73.906412,2140.0
11415,KEW GARDENS,Kew Gardens,NY,QUEENS,Queens,40.70809000000001,-73.830299,2117.0
11421,WOODHAVEN,Woodhaven,NY,QUEENS,Queens,40.692910999999995,-73.856759,1921.0
11435,JAMAICA,Jamaica,NY,QUEENS,Queens,40.700956,-73.809976,2100.0
11561,LONG BEACH,Long Beach,NY,NASSAU,Nassau,40.589515999999996,-73.640784,2732.0
11727,CORAM,Coram,NY,SUFFOLK,Suffolk,40.877764,-73.00421,2390.0
12020,BALLSTON SPA,Ballston Spa,NY,SARATOGA,Saratoga,43.004414000000004,-73.867954,1520.0
12065,CLIFTON PARK,Clifton Park,NY,SARATOGA,Saratoga,42.849782,-73.799975,1292.0
12047,COHOES,Cohoes,NY,ALBANY,Albany,42.786912,-73.723729,1595.0
12180,TROY,Troy,NY,RENSSELAER,Rensselaer,42.74558,-73.59177,1042.0
12208,ALBANY,Albany,NY,ALBANY,Albany,42.64972,-73.806914,1108.0
16066,CRANBERRY TWP,Cranberry Twp,PA,BUTLER,Butler,40.708769000000004,-80.10118299999998,1165.0
17011,CAMP HILL,Camp Hill,PA,CUMBERLAND,Cumberland,40.238132,-76.92478,1032.0
17036,HUMMELSTOWN,Hummelstown,PA,DAUPHIN,Dauphin,40.286355,-76.699198,1238.0
17055,MECHANICSBURG,Mechanicsburg,PA,CUMBERLAND,Cumberland,40.175227,-76.99349000000002,1092.0
17111,HARRISBURG,Harrisburg,PA,DAUPHIN,Dauphin,40.268518,-76.789084,1137.0
17112,HARRISBURG,Harrisburg,PA,DAUPHIN,Dauphin,40.362189,-76.80693199999997,1168.0
17109,HARRISBURG,Harrisburg,PA,DAUPHIN,Dauphin,40.289956,-76.821368,935.0
17408,YORK,York,PA,YORK,York,39.943596,-76.804015,1126.0
17522,EPHRATA,Ephrata,PA,LANCASTER,Lancaster,40.173281,-76.16580400000002,875.0
17601,LANCASTER,Lancaster,PA,LANCASTER,Lancaster,40.073159000000004,-76.32089,1320.0
17602,LANCASTER,Lancaster,PA,LANCASTER,Lancaster,40.011486,-76.249454,1059.0
17603,LANCASTER,Lancaster,PA,LANCASTER,Lancaster,40.006626000000004,-76.360764,1015.0
17745,LOCK HAVEN,Lock Haven,PA,CLINTON,Clinton,41.242232,-77.44698000000002,762.0
18045,EASTON,Easton,PA,NORTHAMPTON,Northampton,40.696515999999995,-75.280817,1597.0
18062,MACUNGIE,Macungie,PA,LEHIGH,Lehigh,40.50347100000001,-75.586876,1567.0
18018,BETHLEHEM,Bethlehem,PA,NORTHAMPTON,Northampton,40.630398,-75.394327,1233.0
18102,ALLENTOWN,Allentown,PA,LEHIGH,Lehigh,40.607383,-75.478238,1033.0
18103,ALLENTOWN,Allentown,PA,LEHIGH,Lehigh,40.573712,-75.481788,1221.0
18104,ALLENTOWN,Allentown,PA,LEHIGH,Lehigh,40.615590999999995,-75.543661,1592.0
19010,BRYN MAWR,Bryn Mawr,PA,DELAWARE,Delaware,40.026926,-75.33333,1740.0
19020,BENSALEM,Bensalem,PA,BUCKS,Bucks,40.10115,-74.941677,1357.0
19061,MARCUS HOOK,Marcus Hook,PA,DELAWARE,Delaware,39.840388,-75.466471,1240.0
19067,MORRISVILLE,Morrisville,PA,BUCKS,Bucks,40.194896,-74.809579,1762.0
19087,WAYNE,Wayne,PA,DELAWARE,Delaware,40.057235999999996,-75.40348399999998,1573.0
19104,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.964046,-75.197184,1593.0
19106,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.948843,-75.14428199999998,2368.0
19107,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.951938,-75.158746,2187.0
19102,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.952668,-75.165214,2885.0
19103,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.953767,-75.176335,2590.0
19114,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,40.06728,-75.00488399999998,1221.0
19121,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.983622,-75.18124399999998,1283.0
19122,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.97760200000001,-75.14578399999998,1767.0
19123,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.96294,-75.143766,1933.0
19125,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.976408,-75.12217,1733.0
19128,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,40.047188,-75.229979,1400.0
19139,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.963128999999995,-75.234898,1250.0
19143,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.941018,-75.228165,1333.0
19144,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,40.031656,-75.179835,1502.0
19146,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.939145,-75.185452,1838.0
19130,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.96742800000001,-75.17670799999998,1925.0
19131,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.98925,-75.221153,1620.0
19134,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.988978,-75.09875100000002,1032.0
19147,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.936478,-75.15185799999998,1736.0
19148,PHILADELPHIA,Philadelphia,PA,PHILADELPHIA,Philadelphia,39.911896,-75.151445,1329.0
19355,MALVERN,Malvern,PA,CHESTER,Chester,40.041973,-75.533698,1908.0
19380,WEST CHESTER,West Chester,PA,CHESTER,Chester,39.989232,-75.611876,1508.0
19382,WEST CHESTER,West Chester,PA,CHESTER,Chester,39.923246,-75.61563100000002,1650.0
19401,NORRISTOWN,Norristown,PA,MONTGOMERY,Montgomery,40.131126,-75.33164000000002,1441.0
19403,NORRISTOWN,Norristown,PA,MONTGOMERY,Montgomery,40.154315999999994,-75.377464,1371.0
19446,LANSDALE,Lansdale,PA,MONTGOMERY,Montgomery,40.226262,-75.293266,1513.0
19460,PHOENIXVILLE,Phoenixville,PA,CHESTER,Chester,40.13033,-75.521458,1712.0
19468,ROYERSFORD,Royersford,PA,MONTGOMERY,Montgomery,40.198792,-75.535322,1589.0
19428,CONSHOHOCKEN,Conshohocken,PA,MONTGOMERY,Montgomery,40.07980300000001,-75.307606,1906.0
19701,BEAR,Bear,DE,NEW CASTLE,New Castle,39.598334,-75.706122,1343.0
19711,NEWARK,Newark,DE,NEW CASTLE,New Castle,39.715481,-75.731829,1292.0
19720,NEW CASTLE,New Castle,DE,NEW CASTLE,New Castle,39.63821,-75.58720100000002,1078.0
23513,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.889734000000004,-76.235176,857.0
23517,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.869372999999996,-76.293816,1515.0
23518,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.909298,-76.21504300000002,835.0
23605,NEWPORT NEWS,Newport News,VA,NEWPORT NEWS CITY,Newport News City,37.021345000000004,-76.438377,944.0
23606,NEWPORT NEWS,Newport News,VA,NEWPORT NEWS CITY,Newport News City,37.065053999999996,-76.528166,1149.0
23607,NEWPORT NEWS,Newport News,VA,NEWPORT NEWS CITY,Newport News City,36.975898,-76.439879,870.0
23608,NEWPORT NEWS,Newport News,VA,NEWPORT NEWS CITY,Newport News City,37.154697999999996,-76.545796,907.0
23666,HAMPTON,Hampton,VA,HAMPTON CITY,Hampton City,37.062782,-76.40522,1159.0
23669,HAMPTON,Hampton,VA,HAMPTON CITY,Hampton City,37.050603,-76.349191,929.0
23803,PETERSBURG,Petersburg,VA,PETERSBURG CITY,Petersburg City,37.205962,-77.46609000000002,697.0
23805,PETERSBURG,Petersburg,VA,PETERSBURG CITY,Petersburg City,37.117515000000004,-77.405858,978.0
23451,VIRGINIA BEACH,Virginia Beach,VA,VIRGINIA BEACH CITY,Virginia Beach City,36.857214,-76.02818,1360.0
23452,VIRGINIA BEACH,Virginia Beach,VA,VIRGINIA BEACH CITY,Virginia Beach City,36.849396,-76.095534,1190.0
23462,VIRGINIA BEACH,Virginia Beach,VA,VIRGINIA BEACH CITY,Virginia Beach City,36.835688,-76.14661,1110.0
23464,VIRGINIA BEACH,Virginia Beach,VA,VIRGINIA BEACH CITY,Virginia Beach City,36.798671,-76.178112,1199.0
23503,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.948056,-76.25698299999998,929.0
23504,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.862764,-76.26135500000002,932.0
23505,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.91072,-76.29874000000002,936.0
23508,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.882451,-76.308338,1060.0
23510,NORFOLK,Norfolk,VA,NORFOLK CITY,Norfolk City,36.8522,-76.294156,1698.0
23601,NEWPORT NEWS,Newport News,VA,NEWPORT NEWS CITY,Newport News City,37.04677,-76.48530600000002,844.0
23602,NEWPORT NEWS,Newport News,VA,NEWPORT NEWS CITY,Newport News City,37.114094,-76.51442800000002,1110.0
23693,YORKTOWN,Yorktown,VA,YORK,York,37.121112,-76.447328,1293.0
23704,PORTSMOUTH,Portsmouth,VA,PORTSMOUTH CITY,Portsmouth City,36.82201,-76.317128,1054.0
23860,HOPEWELL,Hopewell,VA,HOPEWELL CITY,Hopewell City,37.274605,-77.225702,694.0
24502,LYNCHBURG,Lynchburg,VA,LYNCHBURG CITY,Lynchburg City,37.36324000000001,-79.212703,832.0
26003,WHEELING,Wheeling,WV,OHIO,Ohio,40.0688,-80.646331,789.0
26505,MORGANTOWN,Morgantown,WV,MONONGALIA,Monongalia,39.649574,-79.94582199999998,843.0
27106,WINSTON SALEM,Winston Salem,NC,FORSYTH,Forsyth,36.148011,-80.324205,754.0
27103,WINSTON SALEM,Winston Salem,NC,FORSYTH,Forsyth,36.053601,-80.317729,958.0
27104,WINSTON SALEM,Winston Salem,NC,FORSYTH,Forsyth,36.097729,-80.323493,846.0
27215,BURLINGTON,Burlington,NC,ALAMANCE,Alamance,36.028661,-79.497186,878.0
27405,GREENSBORO,Greensboro,NC,GUILFORD,Guilford,36.115362,-79.738186,659.0
27406,GREENSBORO,Greensboro,NC,GUILFORD,Guilford,35.991318,-79.761739,677.0
27407,GREENSBORO,Greensboro,NC,GUILFORD,Guilford,36.00617800000001,-79.872066,850.0
27410,GREENSBORO,Greensboro,NC,GUILFORD,Guilford,36.11,-79.895031,979.0
27514,CHAPEL HILL,Chapel Hill,NC,ORANGE,Orange,35.967135999999996,-79.040886,1191.0
27516,CHAPEL HILL,Chapel Hill,NC,ORANGE,Orange,35.922166,-79.160724,1392.0
27517,CHAPEL HILL,Chapel Hill,NC,ORANGE,Orange,35.841038,-79.02982,1259.0
27518,CARY,Cary,NC,WAKE,Wake,35.73379,-78.77135,1224.0
27519,CARY,Cary,NC,WAKE,Wake,35.813926,-78.882067,1395.0
27560,MORRISVILLE,Morrisville,NC,WAKE,Wake,35.861990999999996,-78.818149,1391.0
27601,RALEIGH,Raleigh,NC,WAKE,Wake,35.775211,-78.63432399999998,1901.0
27604,RALEIGH,Raleigh,NC,WAKE,Wake,35.816936,-78.563843,1418.0
27606,RALEIGH,Raleigh,NC,WAKE,Wake,35.737593,-78.721192,1104.0
27607,RALEIGH,Raleigh,NC,WAKE,Wake,35.818811,-78.71404,1399.0
27609,RALEIGH,Raleigh,NC,WAKE,Wake,35.842711,-78.63185,1459.0
27612,RALEIGH,Raleigh,NC,WAKE,Wake,35.85187600000001,-78.702013,1373.0
27613,RALEIGH,Raleigh,NC,WAKE,Wake,35.923982,-78.71668199999998,1103.0
27615,RALEIGH,Raleigh,NC,WAKE,Wake,35.902182,-78.627742,1176.0
27616,RALEIGH,Raleigh,NC,WAKE,Wake,35.870606,-78.533618,1156.0
27617,RALEIGH,Raleigh,NC,WAKE,Wake,35.90408400000001,-78.768873,1270.0
27703,DURHAM,Durham,NC,DURHAM,Durham,35.946905,-78.79409799999998,1323.0
27704,DURHAM,Durham,NC,DURHAM,Durham,36.039046,-78.83184399999998,1158.0
27705,DURHAM,Durham,NC,DURHAM,Durham,36.033619,-78.982388,1359.0
27707,DURHAM,Durham,NC,DURHAM,Durham,35.948152,-78.955534,1117.0
27587,WAKE FOREST,Wake Forest,NC,WAKE,Wake,35.981296,-78.55018100000002,1168.0
27713,DURHAM,Durham,NC,DURHAM,Durham,35.88569099999999,-78.92949300000002,1223.0
27858,GREENVILLE,Greenville,NC,PITT,Pitt,35.523838,-77.288253,717.0
28027,CONCORD,Concord,NC,CABARRUS,Cabarrus,35.419708,-80.675816,1188.0
28031,CORNELIUS,Cornelius,NC,MECKLENBURG,Mecklenburg,35.470846,-80.886209,1226.0
28052,GASTONIA,Gastonia,NC,GASTON,Gaston,35.229809,-81.242912,765.0
28078,HUNTERSVILLE,Huntersville,NC,MECKLENBURG,Mecklenburg,35.400197,-80.866352,1235.0
28105,MATTHEWS,Matthews,NC,MECKLENBURG,Mecklenburg,35.110446,-80.708955,1212.0
28216,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.30125200000001,-80.901662,1266.0
28217,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.171003999999996,-80.915103,1195.0
28226,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.106787,-80.829246,1167.0
28117,MOORESVILLE,Mooresville,NC,IREDELL,Iredell,35.571472,-80.89599799999998,1086.0
28202,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.227646,-80.84375,2182.0
28203,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.20848400000001,-80.858125,1987.0
28204,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.213364,-80.8262,1779.0
28205,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.218036,-80.78684399999999,1310.0
28209,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.17662,-80.852575,1657.0
28210,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.131046000000005,-80.85118299999998,1174.0
28212,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.18145,-80.747842,1146.0
28269,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.34075100000001,-80.7936,1226.0
28270,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.113085999999996,-80.761833,1282.0
28273,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.123281,-80.93395500000003,1386.0
28277,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.050810999999996,-80.82214300000003,1556.0
28278,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.133437,-81.006914,1376.0
28311,FAYETTEVILLE,Fayetteville,NC,CUMBERLAND,Cumberland,35.171484,-78.895655,722.0
28314,FAYETTEVILLE,Fayetteville,NC,CUMBERLAND,Cumberland,35.06445,-79.01865600000002,747.0
28262,CHARLOTTE,Charlotte,NC,MECKLENBURG,Mecklenburg,35.326156,-80.746054,1202.0
28303,FAYETTEVILLE,Fayetteville,NC,CUMBERLAND,Cumberland,35.08744,-78.96894,667.0
28304,FAYETTEVILLE,Fayetteville,NC,CUMBERLAND,Cumberland,35.017952,-78.993155,772.0
28401,WILMINGTON,Wilmington,NC,NEW HANOVER,New Hanover,34.265871000000004,-77.969741,1038.0
28403,WILMINGTON,Wilmington,NC,NEW HANOVER,New Hanover,34.221920000000004,-77.870397,1015.0
28412,WILMINGTON,Wilmington,NC,NEW HANOVER,New Hanover,34.12577,-77.92095400000002,1193.0
28532,HAVELOCK,Havelock,NC,CRAVEN,Craven,34.897706,-76.867361,674.0
28540,JACKSONVILLE,Jacksonville,NC,ONSLOW,Onslow,34.729521999999996,-77.49837600000002,635.0
28544,MIDWAY PARK,Midway Park,NC,ONSLOW,Onslow,34.73567,-77.312931,639.0
28546,JACKSONVILLE,Jacksonville,NC,ONSLOW,Onslow,34.817584000000004,-77.375096,675.0
28562,NEW BERN,New Bern,NC,CRAVEN,Craven,35.071026,-77.114132,798.0
28806,ASHEVILLE,Asheville,NC,BUNCOMBE,Buncombe,35.571619,-82.621572,1178.0
29072,LEXINGTON,Lexington,SC,LEXINGTON,Lexington,33.988267,-81.283744,1026.0
29150,SUMTER,Sumter,SC,SUMTER,Sumter,33.874579,-80.354089,658.0
29201,COLUMBIA,Columbia,SC,RICHLAND,Richland,33.986628,-81.024826,1156.0
29205,COLUMBIA,Columbia,SC,RICHLAND,Richland,33.986024,-80.99746800000001,914.0
29223,COLUMBIA,Columbia,SC,RICHLAND,Richland,34.063004,-80.85323000000002,921.0
29209,COLUMBIA,Columbia,SC,RICHLAND,Richland,33.937179,-80.95284699999998,941.0
29210,COLUMBIA,Columbia,SC,RICHLAND,Richland,34.038521,-81.11301,745.0
29401,CHARLESTON,Charleston,SC,CHARLESTON,Charleston,32.777596,-79.941923,2483.0
29403,CHARLESTON,Charleston,SC,CHARLESTON,Charleston,32.800216999999996,-79.94275400000002,2017.0
29412,CHARLESTON,Charleston,SC,CHARLESTON,Charleston,32.703819,-79.943079,1378.0
29414,CHARLESTON,Charleston,SC,CHARLESTON,Charleston,32.851119,-80.123542,1482.0
29464,MOUNT PLEASANT,Mount Pleasant,SC,CHARLESTON,Charleston,32.821494,-79.852362,1632.0
29406,CHARLESTON,Charleston,SC,CHARLESTON,Charleston,32.928934999999996,-80.015328,1002.0
29407,CHARLESTON,Charleston,SC,CHARLESTON,Charleston,32.801241,-79.99479000000002,1333.0
29466,MOUNT PLEASANT,Mount Pleasant,SC,CHARLESTON,Charleston,32.861784,-79.795762,1608.0
29492,CHARLESTON,Charleston,SC,BERKELEY,Berkeley,32.913121999999994,-79.86403299999998,1713.0
29579,MYRTLE BEACH,Myrtle Beach,SC,HORRY,Horry,33.744234999999996,-78.909453,952.0
29601,GREENVILLE,Greenville,SC,GREENVILLE,Greenville,34.847964000000005,-82.401036,1493.0
29485,SUMMERVILLE,Summerville,SC,DORCHESTER,Dorchester,32.947922999999996,-80.189161,1109.0
29607,GREENVILLE,Greenville,SC,GREENVILLE,Greenville,34.803774,-82.321517,1180.0
29615,GREENVILLE,Greenville,SC,GREENVILLE,Greenville,34.859823999999996,-82.294004,1082.0
29708,FORT MILL,Fort Mill,SC,YORK,York,35.047839,-80.986378,1109.0
29801,AIKEN,Aiken,SC,AIKEN,Aiken,33.601929,-81.661132,564.0
30022,ALPHARETTA,Alpharetta,GA,FULTON,Fulton,34.020538,-84.248746,1400.0
30004,ALPHARETTA,Alpharetta,GA,FULTON,Fulton,34.128581,-84.294854,1466.0
30005,ALPHARETTA,Alpharetta,GA,FULTON,Fulton,34.090544,-84.21828199999999,1437.0
30024,SUWANEE,Suwanee,GA,GWINNETT,Gwinnett,34.064899,-84.093288,1509.0
30033,DECATUR,Decatur,GA,DEKALB,Dekalb,33.816389,-84.286399,1510.0
30058,LITHONIA,Lithonia,GA,DEKALB,Dekalb,33.74122,-84.097555,825.0
30060,MARIETTA,Marietta,GA,COBB,Cobb,33.927088,-84.541128,978.0
30062,MARIETTA,Marietta,GA,COBB,Cobb,34.005912,-84.47078,1251.0
30064,MARIETTA,Marietta,GA,COBB,Cobb,33.927555,-84.620166,1141.0
30080,SMYRNA,Smyrna,GA,COBB,Cobb,33.86504,-84.498238,1410.0
30084,TUCKER,Tucker,GA,DEKALB,Dekalb,33.856021999999996,-84.21368199999998,1253.0
30092,NORCROSS,Norcross,GA,GWINNETT,Gwinnett,33.968149,-84.226788,1069.0
30093,NORCROSS,Norcross,GA,GWINNETT,Gwinnett,33.905946,-84.18073299999998,1127.0
30096,DULUTH,Duluth,GA,GWINNETT,Gwinnett,33.982442,-84.15107900000002,1272.0
30122,LITHIA SPRINGS,Lithia Springs,GA,DOUGLAS,Douglas,33.759169,-84.64516,1207.0
30044,LAWRENCEVILLE,Lawrenceville,GA,GWINNETT,Gwinnett,33.921576,-84.067254,1170.0
30067,MARIETTA,Marietta,GA,COBB,Cobb,33.933184000000004,-84.46290400000002,1145.0
30076,ROSWELL,Roswell,GA,FULTON,Fulton,34.024887,-84.311908,1388.0
30097,DULUTH,Duluth,GA,FULTON,Fulton,34.028646,-84.146826,1624.0
30144,KENNESAW,Kennesaw,GA,COBB,Cobb,34.033302,-84.59772099999998,1259.0
30188,WOODSTOCK,Woodstock,GA,CHEROKEE,Cherokee,34.120573,-84.447901,1373.0
30263,NEWNAN,Newnan,GA,COWETA,Coweta,33.373765999999996,-84.858892,1183.0
