ZipCode,City,MixedCity,StateCode,County,MixedCounty,Latitude,Longitude,avg_rent_one
90045,LOS ANGELES,Los Angeles,CA,LOS ANGELES,Los Angeles,33.955073999999996,-118.402,2437.0
90046,LOS ANGELES,Los Angeles,CA,LOS ANGELES,Los Angeles,34.10727,-118.36889,2148.0
90048,LOS ANGELES,Los Angeles,CA,LOS ANGELES,Los Angeles,34.070997,-118.376175,2443.0
90094,LOS ANGELES,Los Angeles,CA,LOS ANGELES,Los Angeles,33.976228000000006,-118.417096,3476.0
92101,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.719907,-117.18052800000001,2568.0
92102,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.722449,-117.11696,1456.0
92103,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.745427,-117.17017,1638.0
92104,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.7398,-117.128405,1495.0
92105,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.736614,-117.08939299999999,1287.0
92107,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.735009000000005,-117.24107,1708.0
92108,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.774,-117.147448,1953.0
92109,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.7907,-117.23358600000002,1768.0
92128,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.99416,-117.075305,1785.0
92130,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.947024,-117.20220400000001,2520.0
92115,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.756669,-117.07080500000001,1325.0
92116,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.766424,-117.129194,1480.0
92122,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.856744,-117.20716999999999,2009.0
92123,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.808749,-117.13760900000001,2108.0
92124,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.819976000000004,-117.09177,2107.0
92126,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.911042,-117.144792,1803.0
92154,SAN DIEGO,San Diego,CA,SAN DIEGO,San Diego,32.567848,-116.990264,1707.0
94010,BURLINGAME,Burlingame,CA,SAN MATEO,San Mateo,37.567832,-122.36944799999999,2521.0
94085,SUNNYVALE,Sunnyvale,CA,SANTA CLARA,Santa Clara,37.3886,-122.016779,2690.0
94086,SUNNYVALE,Sunnyvale,CA,SANTA CLARA,Santa Clara,37.36965,-122.02421000000001,2296.0
94087,SUNNYVALE,Sunnyvale,CA,SANTA CLARA,Santa Clara,37.35351,-122.03047600000001,2492.0
94102,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.779392,-122.41773799999999,3729.0
94103,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.775504,-122.41292,3527.0
94105,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.788543,-122.393872,4018.0
94107,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.76785,-122.39286100000001,3630.0
94109,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.796164000000005,-122.42090300000001,3194.0
94110,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.748676,-122.41581299999999,3411.0
94114,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.758229,-122.43951200000001,3492.0
94115,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.78597,-122.43726200000002,3295.0
94117,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.769165,-122.442497,3131.0
94118,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.782354999999995,-122.46079499999999,2699.0
93906,SALINAS,Salinas,CA,MONTEREY,Monterey,36.729246999999994,-121.620125,1502.0
94025,MENLO PARK,Menlo Park,CA,SAN MATEO,San Mateo,37.459034,-122.18605500000001,2672.0
94063,REDWOOD CITY,Redwood City,CA,SAN MATEO,San Mateo,37.505169,-122.204796,3638.0
94066,SAN BRUNO,San Bruno,CA,SAN MATEO,San Mateo,37.618276,-122.434615,2544.0
94121,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.780871000000005,-122.49528500000001,2652.0
94122,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.761959000000004,-122.483125,2710.0
94123,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.801844,-122.436531,3467.0
94133,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.811747,-122.41301999999999,3207.0
94158,SAN FRANCISCO,San Francisco,CA,SAN FRANCISCO,San Francisco,37.770812,-122.39074,3956.0
94306,PALO ALTO,Palo Alto,CA,SANTA CLARA,Santa Clara,37.411846000000004,-122.1295,2503.0
94401,SAN MATEO,San Mateo,CA,SAN MATEO,San Mateo,37.5742,-122.319392,2506.0
94403,SAN MATEO,San Mateo,CA,SAN MATEO,San Mateo,37.540657,-122.304154,2802.0
94404,SAN MATEO,San Mateo,CA,SAN MATEO,San Mateo,37.554668,-122.269384,2975.0
94501,ALAMEDA,Alameda,CA,ALAMEDA,Alameda,37.773545,-122.27848700000001,1953.0
94536,FREMONT,Fremont,CA,ALAMEDA,Alameda,37.566990000000004,-121.982656,2369.0
94538,FREMONT,Fremont,CA,ALAMEDA,Alameda,37.510101,-121.986139,2356.0
94544,HAYWARD,Hayward,CA,ALAMEDA,Alameda,37.636814,-122.049426,1840.0
94568,DUBLIN,Dublin,CA,ALAMEDA,Alameda,37.716294,-121.912438,2483.0
94607,OAKLAND,Oakland,CA,ALAMEDA,Alameda,37.810945000000004,-122.3007,2678.0
94608,EMERYVILLE,Emeryville,CA,ALAMEDA,Alameda,37.83466,-122.291944,2512.0
94582,SAN RAMON,San Ramon,CA,CONTRA COSTA,Contra Costa,37.763537,-121.91206000000001,1995.0
94583,SAN RAMON,San Ramon,CA,CONTRA COSTA,Contra Costa,37.769921999999994,-122.001446,1941.0
94588,PLEASANTON,Pleasanton,CA,ALAMEDA,Alameda,37.690215,-121.90223,2346.0
95008,CAMPBELL,Campbell,CA,SANTA CLARA,Santa Clara,37.279015,-121.956694,2438.0
95014,CUPERTINO,Cupertino,CA,SANTA CLARA,Santa Clara,37.294256,-122.09444099999999,2609.0
95050,SANTA CLARA,Santa Clara,CA,SANTA CLARA,Santa Clara,37.351479,-121.950818,2328.0
95051,SANTA CLARA,Santa Clara,CA,SANTA CLARA,Santa Clara,37.350372,-121.98475,2360.0
95110,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.342165,-121.906775,2719.0
95112,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.341544,-121.881824,2392.0
95123,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.240714000000004,-121.82688300000001,2421.0
95126,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.324144,-121.915012,2552.0
95128,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.316213,-121.93253600000001,2126.0
95129,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.307495,-122.002234,2305.0
95134,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.424813,-121.945999,2756.0
95136,SAN JOSE,San Jose,CA,SANTA CLARA,Santa Clara,37.272482000000004,-121.843473,2262.0
95630,FOLSOM,Folsom,CA,SACRAMENTO,Sacramento,38.664532,-121.145,1478.0
95816,SACRAMENTO,Sacramento,CA,SACRAMENTO,Sacramento,38.57586,-121.46441599999999,1285.0
95825,SACRAMENTO,Sacramento,CA,SACRAMENTO,Sacramento,38.585164,-121.401198,1063.0
96817,HONOLULU,Honolulu,HI,HONOLULU,Honolulu,21.338849,-157.837351,1673.0
96813,HONOLULU,Honolulu,HI,HONOLULU,Honolulu,21.328602,-157.82859399999998,1817.0
96814,HONOLULU,Honolulu,HI,HONOLULU,Honolulu,21.293855999999998,-157.846709,1642.0
96815,HONOLULU,Honolulu,HI,HONOLULU,Honolulu,21.271982,-157.82136200000002,2133.0
96822,HONOLULU,Honolulu,HI,HONOLULU,Honolulu,21.322174,-157.81410400000001,1408.0
96826,HONOLULU,Honolulu,HI,HONOLULU,Honolulu,21.291944,-157.824506,1353.0
97006,BEAVERTON,Beaverton,OR,WASHINGTON,Washington,45.522217,-122.859176,1153.0
97070,WILSONVILLE,Wilsonville,OR,CLACKAMAS,Clackamas,45.3085,-122.77941000000001,1219.0
97030,GRESHAM,Gresham,OR,MULTNOMAH,Multnomah,45.508212,-122.430306,1142.0
97035,LAKE OSWEGO,Lake Oswego,OR,CLACKAMAS,Clackamas,45.411379,-122.724075,1297.0
97124,HILLSBORO,Hillsboro,OR,WASHINGTON,Washington,45.590536,-122.956073,1396.0
97201,PORTLAND,Portland,OR,MULTNOMAH,Multnomah,45.507416,-122.689838,1481.0
97202,PORTLAND,Portland,OR,MULTNOMAH,Multnomah,45.480312,-122.64511499999999,1315.0
97209,PORTLAND,Portland,OR,MULTNOMAH,Multnomah,45.533458,-122.681501,1950.0
97213,PORTLAND,Portland,OR,MULTNOMAH,Multnomah,45.537794,-122.600806,1232.0
97214,PORTLAND,Portland,OR,MULTNOMAH,Multnomah,45.513936,-122.644123,1533.0
97217,PORTLAND,Portland,OR,MULTNOMAH,Multnomah,45.589591999999996,-122.69298799999999,1388.0
97225,PORTLAND,Portland,OR,WASHINGTON,Washington,45.500519,-122.779164,1264.0
97229,PORTLAND,Portland,OR,WASHINGTON,Washington,45.554376,-122.811306,1240.0
97239,PORTLAND,Portland,OR,MULTNOMAH,Multnomah,45.48798,-122.692654,1672.0
98004,BELLEVUE,Bellevue,WA,KING,King,47.617746000000004,-122.210797,2215.0
98005,BELLEVUE,Bellevue,WA,KING,King,47.620067999999996,-122.17308600000001,1731.0
98007,BELLEVUE,Bellevue,WA,KING,King,47.619741,-122.14298600000001,1730.0
98011,BOTHELL,Bothell,WA,KING,King,47.75028,-122.204651,1722.0
98012,BOTHELL,Bothell,WA,SNOHOMISH,Snohomish,47.844716999999996,-122.19848799999998,1501.0
98029,ISSAQUAH,Issaquah,WA,KING,King,47.559603,-122.02395,1811.0
98032,KENT,Kent,WA,KING,King,47.392329,-122.264592,1286.0
98033,KIRKLAND,Kirkland,WA,KING,King,47.673156,-122.19762800000001,1782.0
98034,KIRKLAND,Kirkland,WA,KING,King,47.715193,-122.210637,1622.0
98052,REDMOND,Redmond,WA,KING,King,47.680496000000005,-122.120938,1836.0
98103,SEATTLE,Seattle,WA,KING,King,47.670294,-122.34830600000001,1750.0
98104,SEATTLE,Seattle,WA,KING,King,47.602134,-122.32843100000001,1947.0
98105,SEATTLE,Seattle,WA,KING,King,47.6604,-122.28053,1632.0
98106,SEATTLE,Seattle,WA,KING,King,47.547734000000005,-122.352668,1553.0
98107,SEATTLE,Seattle,WA,KING,King,47.664823,-122.383784,1871.0
98109,SEATTLE,Seattle,WA,KING,King,47.634444,-122.3419,2213.0
98121,SEATTLE,Seattle,WA,KING,King,47.613476,-122.347381,2707.0
98122,SEATTLE,Seattle,WA,KING,King,47.613527000000005,-122.297335,2080.0
98125,SEATTLE,Seattle,WA,KING,King,47.715789,-122.293458,1448.0
98126,SEATTLE,Seattle,WA,KING,King,47.55178,-122.372222,1696.0
98133,SEATTLE,Seattle,WA,KING,King,47.739569,-122.344948,1395.0
98040,MERCER ISLAND,Mercer Island,WA,KING,King,47.565228999999995,-122.233149,2118.0
98055,RENTON,Renton,WA,KING,King,47.45108,-122.196316,1405.0
98056,RENTON,Renton,WA,KING,King,47.508872,-122.19496000000001,1413.0
98059,RENTON,Renton,WA,KING,King,47.504128,-122.10966299999998,1585.0
98087,LYNNWOOD,Lynnwood,WA,SNOHOMISH,Snohomish,47.867461999999996,-122.263248,1504.0
98102,SEATTLE,Seattle,WA,KING,King,47.635749,-122.32436200000001,1819.0
98112,SEATTLE,Seattle,WA,KING,King,47.631975,-122.287411,1790.0
98115,SEATTLE,Seattle,WA,KING,King,47.683612,-122.27802199999999,1782.0
98116,SEATTLE,Seattle,WA,KING,King,47.576291999999995,-122.40063899999998,1833.0
98117,SEATTLE,Seattle,WA,KING,King,47.688575,-122.38416799999999,1532.0
98118,SEATTLE,Seattle,WA,KING,King,47.541963,-122.267649,1851.0
98119,SEATTLE,Seattle,WA,KING,King,47.638984,-122.36921399999999,1753.0
98204,EVERETT,Everett,WA,SNOHOMISH,Snohomish,47.898328,-122.26071,1223.0
98208,EVERETT,Everett,WA,SNOHOMISH,Snohomish,47.9008,-122.194521,1261.0
98383,SILVERDALE,Silverdale,WA,KITSAP,Kitsap,47.676127,-122.716104,1423.0
98405,TACOMA,Tacoma,WA,PIERCE,Pierce,47.248975,-122.472922,1095.0
98499,LAKEWOOD,Lakewood,WA,PIERCE,Pierce,47.165782,-122.503179,1104.0
99508,ANCHORAGE,Anchorage,AK,ANCHORAGE,Anchorage,61.209675,-149.82323799999998,865.0
